c:\users\dfreelan\desktop\neural-network-lisp
Classification-alpha0.06Neurons6: 0.06516128966000004
Classification-alpha0.5Neurons3: 0.06543778838
Classification-alpha0.06Neurons3: 0.06599078256000002
Classification-alpha0.5Neurons4: 0.06857142890000004
Classification-alpha0.5Neurons9: 0.06903225820000002
Classification-alpha0.5Neurons13: 0.06921659002000002
Classification-alpha0.5Neurons11: 0.06930875590000002
Classification-alpha0.5Neurons10: 0.06930875686000001
Classification-alpha0.5Neurons5: 0.06949308760000002
Classification-alpha0.5Neurons8: 0.06995391690000002
Classification-alpha0.5Neurons6: 0.07032258026000003
Classification-alpha0.06Neurons2: 0.07124423876000004
Classification-alpha0.5Neurons7: 0.07170506960000002
Classification-alpha0.5Neurons12: 0.07281106110000003
Classification-alpha0.5Neurons2: 0.07391705090000002
Classification-alpha0.005Neurons2: 0.07898617594000008
Classification-alpha0.01Neurons2: 0.08589861882000008
Classification-alpha0.04Neurons2: 0.0898617501
Classification-alpha0.02Neurons2: 0.09004608374000003
Classification-alpha0.1Neurons2: 0.09032258006
